RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,plot_x,plot_y,cluster
1653526,9178331,sXXXXXXXXXXXX,745,FXXXXX,FXXXXX,42,8,121177.55,3,1,0,142420.62,1,0,2,PXXXXXXX,301,1653526.0,9178331.0,2
12477871,10038279,sXXXXXXXXXXXX,646,FXXXXX,MXXX,63,3,150691.83,4,1,0,7129.81,1,0,4,DXXXXXX,393,1.2477871E7,1.0038279E7,2
5492749,9757565,sXXXXXXXXXXXX,590,SXXXX,MXXX,26,6,0.0,2,1,0,141620.84,0,0,5,DXXXXXX,275,5492749.0,9757565.0,0
11079010,7511362,sXXXXXXXXXXXX,526,FXXXXX,FXXXXX,26,10,0.0,2,0,0,170554.37,0,0,5,DXXXXXX,738,1.107901E7,7511362.0,3
11610373,12094032,sXXXXXXXXXXXX,481,SXXXX,FXXXXX,27,9,134283.25,1,1,0,86640.8,0,0,5,GXXX,248,1.1610373E7,1.2094032E7,0
3857659,6429950,sXXXXXXXXXXXX,591,SXXXX,MXXX,22,3,0.0,2,1,0,23628.05,0,0,1,PXXXXXXX,290,3857659.0,6429950.0,0
13520097,11597499,sXXXXXXXXXXXX,619,FXXXXX,MXXX,25,5,0.0,2,1,0,142306.12,0,0,2,SXXXXX,250,1.3520097E7,1.1597499E7,3
2250869,2510602,sXXXXXXXXXXXX,780,GXXXXXX,FXXXXX,32,6,100115.3,1,1,0,90886.74,0,0,3,DXXXXXX,299,2250869.0,2510602.0,4
2830098,8698356,sXXXXXXXXXXXX,644,SXXXX,FXXXXX,22,4,92.28,2,1,0,179623.42,0,0,3,SXXXXX,524,2830098.0,8698356.0,0
12693615,4722107,sXXXXXXXXXXXX,815,GXXXXXX,FXXXXX,58,8,93834.28,2,0,0,27177.82,1,0,4,PXXXXXXX,479,1.2693615E7,4722107.0,1
3893512,16090455,sXXXXXXXXXXXX,698,FXXXXX,FXXXXX,61,5,122265.61,1,1,0,185975.29,1,0,3,GXXX,299,3893512.0,1.6090455E7,2
3050496,9852019,sXXXXXXXXXXXX,458,GXXXXXX,FXXXXX,37,3,138347.78,2,0,0,55090.73,0,0,2,PXXXXXXX,517,3050496.0,9852019.0,1
2170868,11245718,sXXXXXXXXXXXX,634,SXXXX,MXXX,49,8,0.0,1,0,0,112856.73,0,0,2,DXXXXXX,267,2170868.0,1.1245718E7,0
1858001,13416868,sXXXXXXXXXXXX,732,SXXXX,MXXX,22,2,0.0,2,1,0,137892.89,0,0,3,SXXXXX,268,1858001.0,1.3416868E7,0
9960576,3385493,sXXXXXXXXXXXX,568,FXXXXX,FXXXXX,21,8,73933.56,1,1,0,99113.24,0,0,3,DXXXXXX,738,9960576.0,3385493.0,3
15230125,15913687,sXXXXXXXXXXXX,795,FXXXXX,MXXX,29,8,0.0,2,1,0,115087.33,0,0,5,GXXX,772,1.5230125E7,1.5913687E7,3
8753274,8839528,sXXXXXXXXXXXX,613,GXXXXXX,FXXXXX,37,1,135756.58,1,0,0,83348.01,0,0,3,SXXXXX,626,8753274.0,8839528.0,1
5581898,4262759,sXXXXXXXXXXXX,526,SXXXX,FXXXXX,61,10,168601.89,2,0,0,66676.83,0,0,3,PXXXXXXX,493,5581898.0,4262759.0,0
5487801,12540356,sXXXXXXXXXXXX,600,SXXXX,FXXXXX,55,4,112446.17,1,0,0,88975.75,1,0,5,SXXXXX,499,5487801.0,1.2540356E7,0
3463462,16755189,sXXXXXXXXXXXX,625,FXXXXX,FXXXXX,45,1,146136.31,2,0,0,54910.27,0,0,4,DXXXXXX,348,3463462.0,1.6755189E7,3
7796936,5050160,sXXXXXXXXXXXX,531,SXXXX,FXXXXX,26,4,960.03,2,0,0,117373.23,0,0,1,PXXXXXXX,825,7796936.0,5050160.0,0
15767340,3895763,sXXXXXXXXXXXX,536,SXXXX,FXXXXX,33,8,0.0,2,1,0,133854.4,0,0,5,DXXXXXX,932,1.576734E7,3895763.0,0
9538671,1399809,sXXXXXXXXXXXX,740,GXXXXXX,FXXXXX,48,8,136177.32,2,0,0,51308.49,0,0,4,GXXX,856,9538671.0,1399809.0,1
4075126,6440083,sXXXXXXXXXXXX,733,SXXXX,MXXX,61,3,114345.44,2,0,0,130108.38,0,0,4,DXXXXXX,385,4075126.0,6440083.0,0
4604878,13380963,sXXXXXXXXXXXX,535,GXXXXXX,FXXXXX,56,8,99515.69,2,0,0,145434.3,1,0,3,PXXXXXXX,417,4604878.0,1.3380963E7,1
2121894,8586333,sXXXXXXXXXXXX,844,GXXXXXX,FXXXXX,33,1,0.0,1,1,0,45644.88,0,0,1,PXXXXXXX,504,2121894.0,8586333.0,1
5894240,8807967,sXXXXXXXXXXXX,760,SXXXX,MXXX,36,8,0.0,2,1,0,97359.15,0,0,3,SXXXXX,949,5894240.0,8807967.0,0
10521508,13673288,sXXXXXXXXXXXX,544,SXXXX,FXXXXX,34,8,111811.59,1,0,0,38778.93,0,0,3,SXXXXX,641,1.0521508E7,1.3673288E7,0
962712,12832062,sXXXXXXXXXXXX,774,GXXXXXX,FXXXXX,26,7,102291.17,2,0,0,62077.89,0,0,3,DXXXXXX,363,962712.0,1.2832062E7,4
6639866,10987041,sXXXXXXXXXXXX,736,SXXXX,MXXX,29,4,107842.9,2,1,0,102594.5,0,0,2,PXXXXXXX,660,6639866.0,1.0987041E7,0
6867628,8826734,sXXXXXXXXXXXX,523,FXXXXX,FXXXXX,33,8,133429.01,2,1,0,52678.21,0,0,3,SXXXXX,599,6867628.0,8826734.0,3
5873414,14100919,sXXXXXXXXXXXX,544,SXXXX,FXXXXX,46,9,1419.3,2,0,0,176938.28,1,0,5,PXXXXXXX,462,5873414.0,1.4100919E7,0
6589223,11838952,sXXXXXXXXXXXX,780,SXXXX,MXXX,48,5,95988.04,1,0,0,183408.9,0,0,3,GXXX,903,6589223.0,1.1838952E7,0
16289906,1376142,sXXXXXXXXXXXX,704,SXXXX,MXXX,28,3,105910.18,2,1,0,84143.11,0,0,3,GXXX,953,1.6289906E7,1376142.0,0
7861489,10920873,sXXXXXXXXXXXX,798,SXXXX,MXXX,41,5,802.49,2,1,0,73766.07,0,0,4,GXXX,235,7861489.0,1.0920873E7,0
13651214,9098849,sXXXXXXXXXXXX,579,SXXXX,MXXX,31,8,0.0,2,0,0,74804.86,0,0,3,GXXX,843,1.3651214E7,9098849.0,0
5715365,5171081,sXXXXXXXXXXXX,779,SXXXX,MXXX,23,8,0.0,2,0,0,75456.22,0,0,2,DXXXXXX,203,5715365.0,5171081.0,0
8476935,10796625,sXXXXXXXXXXXX,554,GXXXXXX,FXXXXX,46,8,146054.86,1,1,0,66386.33,1,0,2,SXXXXX,311,8476935.0,1.0796625E7,1
14911833,15530234,sXXXXXXXXXXXX,594,SXXXX,MXXX,46,5,0.0,2,0,0,98749.39,0,0,3,GXXX,293,1.4911833E7,1.5530234E7,0
8451037,13859032,sXXXXXXXXXXXX,585,SXXXX,FXXXXX,36,2,121211.91,2,1,0,69261.25,0,0,2,PXXXXXXX,246,8451037.0,1.3859032E7,0
7469832,13743032,sXXXXXXXXXXXX,743,FXXXXX,MXXX,37,5,0.0,2,1,0,58832.48,0,0,2,PXXXXXXX,512,7469832.0,1.3743032E7,3
160384,5412415,sXXXXXXXXXXXX,552,GXXXXXX,FXXXXX,35,5,141368.36,1,1,0,163109.33,0,0,3,PXXXXXXX,497,160384.0,5412415.0,1
7427625,8931275,sXXXXXXXXXXXX,807,GXXXXXX,FXXXXX,58,8,110591.74,3,1,0,49847.79,1,0,4,PXXXXXXX,671,7427625.0,8931275.0,1
4272660,14329692,sXXXXXXXXXXXX,660,SXXXX,FXXXXX,44,3,101487.41,1,0,0,87988.72,1,0,4,PXXXXXXX,972,4272660.0,1.4329692E7,0
13017180,10831397,sXXXXXXXXXXXX,654,SXXXX,MXXX,43,2,1301.95,2,0,0,125336.67,0,0,3,DXXXXXX,296,1.301718E7,1.0831397E7,0
2674989,2158803,sXXXXXXXXXXXX,720,FXXXXX,FXXXXX,64,5,115870.19,2,0,0,151049.81,0,0,4,PXXXXXXX,313,2674989.0,2158803.0,3
3831786,10237575,sXXXXXXXXXXXX,788,FXXXXX,MXXX,39,6,1200.8,2,0,0,164529.83,0,0,3,DXXXXXX,504,3831786.0,1.0237575E7,3
5357407,6951339,sXXXXXXXXXXXX,477,FXXXXX,MXXX,42,7,138392.76,4,0,0,72648.53,1,0,1,PXXXXXXX,841,5357407.0,6951339.0,2
10461438,16530966,sXXXXXXXXXXXX,600,FXXXXX,MXXX,37,10,594.13,2,0,0,1083.48,0,0,3,PXXXXXXX,1000,1.0461438E7,1.6530966E7,3
11526539,6644269,sXXXXXXXXXXXX,735,GXXXXXX,MXXX,32,2,0.0,2,1,0,28749.77,0,0,1,GXXX,330,1.1526539E7,6644269.0,1
9296521,10263815,sXXXXXXXXXXXX,530,FXXXXX,FXXXXX,39,8,134375.71,4,0,0,122130.21,1,0,4,DXXXXXX,350,9296521.0,1.0263815E7,2
2038051,10278163,sXXXXXXXXXXXX,577,FXXXXX,FXXXXX,25,9,131135.27,1,0,0,55655.55,0,0,1,DXXXXXX,363,2038051.0,1.0278163E7,3
12181256,5169229,sXXXXXXXXXXXX,559,FXXXXX,FXXXXX,58,10,103702.99,1,1,0,175721.44,1,0,5,PXXXXXXX,810,1.2181256E7,5169229.0,2
940323,15960026,sXXXXXXXXXXXX,516,SXXXX,MXXX,33,5,0.0,2,1,0,102519.51,0,0,3,DXXXXXX,482,940323.0,1.5960026E7,0
13122798,2968418,sXXXXXXXXXXXX,850,SXXXX,FXXXXX,45,9,81.14,2,1,0,76060.82,0,0,4,PXXXXXXX,501,1.3122798E7,2968418.0,0
15080842,9366117,sXXXXXXXXXXXX,524,FXXXXX,MXXX,35,5,3036.21,2,1,0,40587.03,1,0,4,DXXXXXX,915,1.5080842E7,9366117.0,2
8545746,5239754,sXXXXXXXXXXXX,504,FXXXXX,MXXX,47,6,307.21,2,0,0,62736.92,0,0,2,PXXXXXXX,807,8545746.0,5239754.0,3
6938597,256894,sXXXXXXXXXXXX,491,GXXXXXX,MXXX,56,7,92184.66,1,1,0,62248.75,0,0,4,DXXXXXX,845,6938597.0,256894.0,4
5211427,16660192,sXXXXXXXXXXXX,795,SXXXX,FXXXXX,34,5,0.0,2,1,0,61521.15,0,0,4,SXXXXX,284,5211427.0,1.6660192E7,0
12805684,13674227,sXXXXXXXXXXXX,614,GXXXXXX,MXXX,34,8,179.84,2,0,0,79801.23,0,0,2,DXXXXXX,462,1.2805684E7,1.3674227E7,4
1170883,10939176,sXXXXXXXXXXXX,485,FXXXXX,MXXX,47,5,0.0,2,1,0,155301.9,0,0,1,PXXXXXXX,543,1170883.0,1.0939176E7,3
1731167,8899917,sXXXXXXXXXXXX,542,GXXXXXX,MXXX,44,3,115555.46,2,0,0,77879.97,0,0,3,PXXXXXXX,267,1731167.0,8899917.0,1
9986547,11273505,sXXXXXXXXXXXX,780,SXXXX,FXXXXX,60,3,0.0,3,1,0,21846.1,1,0,3,PXXXXXXX,274,9986547.0,1.1273505E7,0
1414751,9898146,sXXXXXXXXXXXX,627,GXXXXXX,MXXX,44,3,127734.94,1,1,0,103639.33,0,0,3,GXXX,665,1414751.0,9898146.0,1
16364575,9099487,sXXXXXXXXXXXX,662,FXXXXX,MXXX,32,5,1261.19,2,0,0,37946.05,0,0,4,PXXXXXXX,728,1.6364575E7,9099487.0,3
15767219,3615658,sXXXXXXXXXXXX,711,GXXXXXX,FXXXXX,25,10,113424.44,2,0,0,64092.45,0,0,1,SXXXXX,784,1.5767219E7,3615658.0,1
416870,14929905,sXXXXXXXXXXXX,581,SXXXX,FXXXXX,63,8,0.0,2,0,0,161237.82,1,0,1,GXXX,893,416870.0,1.4929905E7,0
12391754,3085587,sXXXXXXXXXXXX,582,FXXXXX,MXXX,46,6,142552.64,3,1,0,29297.09,1,0,1,SXXXXX,919,1.2391754E7,3085587.0,2
12849027,126353,sXXXXXXXXXXXX,517,GXXXXXX,FXXXXX,36,8,104804.3,1,0,0,164901.48,1,0,4,SXXXXX,666,1.2849027E7,126353.0,1
2441113,2163820,sXXXXXXXXXXXX,814,FXXXXX,FXXXXX,37,5,941.33,2,1,0,64856.72,1,0,3,GXXX,594,2441113.0,2163820.0,2
13738921,13813335,sXXXXXXXXXXXX,596,SXXXX,MXXX,68,8,40222.58,1,0,0,18332.01,0,0,2,GXXX,748,1.3738921E7,1.3813335E7,0
8058117,5475285,sXXXXXXXXXXXX,539,GXXXXXX,FXXXXX,24,8,98500.47,1,1,0,145178.29,0,0,2,GXXX,588,8058117.0,5475285.0,1
14418035,8381702,sXXXXXXXXXXXX,592,FXXXXX,FXXXXX,33,6,0.0,2,0,0,108552.29,0,0,3,PXXXXXXX,581,1.4418035E7,8381702.0,3
3293198,13527424,sXXXXXXXXXXXX,589,GXXXXXX,FXXXXX,52,5,0.0,1,1,0,18892.26,1,0,5,DXXXXXX,860,3293198.0,1.3527424E7,4
6107564,6469103,sXXXXXXXXXXXX,665,GXXXXXX,FXXXXX,55,9,127033.51,1,0,0,74457.9,1,0,3,DXXXXXX,549,6107564.0,6469103.0,4
16063433,13222202,sXXXXXXXXXXXX,658,FXXXXX,FXXXXX,50,9,52.54,2,1,0,106410.83,0,0,2,DXXXXXX,365,1.6063433E7,1.3222202E7,3
5823751,3347979,sXXXXXXXXXXXX,504,SXXXX,FXXXXX,57,2,118183.56,2,1,0,76246.67,0,0,4,PXXXXXXX,429,5823751.0,3347979.0,0
7472769,3563808,sXXXXXXXXXXXX,639,SXXXX,FXXXXX,43,3,85669.08,2,1,0,113142.64,0,0,3,PXXXXXXX,938,7472769.0,3563808.0,0
2230335,4333268,sXXXXXXXXXXXX,832,SXXXX,FXXXXX,41,8,840.9,2,0,0,45330.0,1,0,3,PXXXXXXX,607,2230335.0,4333268.0,0
6362845,14868436,sXXXXXXXXXXXX,526,GXXXXXX,MXXX,31,9,153871.77,1,1,0,109789.86,0,0,2,SXXXXX,629,6362845.0,1.4868436E7,1
5580613,11979410,sXXXXXXXXXXXX,703,SXXXX,MXXX,35,8,132514.18,2,1,0,114494.14,0,0,3,PXXXXXXX,918,5580613.0,1.197941E7,0
2086289,16285511,sXXXXXXXXXXXX,742,SXXXX,MXXX,30,0,141706.53,2,1,0,3721.03,0,0,3,DXXXXXX,402,2086289.0,1.6285511E7,0
8176644,11250465,sXXXXXXXXXXXX,586,FXXXXX,MXXX,42,2,0.0,1,1,0,18941.6,0,0,3,DXXXXXX,771,8176644.0,1.1250465E7,3
3167535,6379280,sXXXXXXXXXXXX,582,GXXXXXX,FXXXXX,51,8,130466.15,1,1,0,61213.79,1,0,3,GXXX,968,3167535.0,6379280.0,1
16661478,7999159,sXXXXXXXXXXXX,716,GXXXXXX,MXXX,31,9,119328.87,1,1,0,30068.55,0,0,3,DXXXXXX,852,1.6661478E7,7999159.0,4
1666838,13535436,sXXXXXXXXXXXX,736,FXXXXX,MXXX,46,5,113519.78,2,0,0,45727.45,1,0,3,DXXXXXX,815,1666838.0,1.3535436E7,2
11972042,16610435,sXXXXXXXXXXXX,584,FXXXXX,FXXXXX,30,7,0.0,1,0,0,10462.2,0,0,2,DXXXXXX,275,1.1972042E7,1.6610435E7,3
7741502,16162948,sXXXXXXXXXXXX,631,FXXXXX,FXXXXX,67,6,0.0,2,1,0,75371.79,0,0,5,PXXXXXXX,289,7741502.0,1.6162948E7,3
8321550,2052946,sXXXXXXXXXXXX,508,FXXXXX,FXXXXX,51,3,114245.23,1,0,0,158829.15,0,0,5,PXXXXXXX,415,8321550.0,2052946.0,3
11451756,3227596,sXXXXXXXXXXXX,776,GXXXXXX,FXXXXX,44,8,133826.35,1,0,0,15845.07,0,0,2,PXXXXXXX,573,1.1451756E7,3227596.0,1
760320,6789030,sXXXXXXXXXXXX,522,FXXXXX,FXXXXX,40,9,130081.42,1,0,0,57690.7,1,0,3,DXXXXXX,328,760320.0,6789030.0,2
3846451,6406776,sXXXXXXXXXXXX,785,GXXXXXX,FXXXXX,29,8,137639.39,2,1,0,66186.32,0,0,2,PXXXXXXX,664,3846451.0,6406776.0,1
4338908,16700601,sXXXXXXXXXXXX,722,GXXXXXX,MXXX,53,6,961.27,2,1,0,27678.34,0,0,3,PXXXXXXX,287,4338908.0,1.6700601E7,1
1340316,12880202,sXXXXXXXXXXXX,771,GXXXXXX,MXXX,46,8,147844.98,2,1,0,132351.32,0,0,2,PXXXXXXX,803,1340316.0,1.2880202E7,1
8065703,13704589,sXXXXXXXXXXXX,707,GXXXXXX,MXXX,34,3,105149.38,4,0,0,31929.59,1,0,2,SXXXXX,573,8065703.0,1.3704589E7,1
9080725,8662989,sXXXXXXXXXXXX,573,SXXXX,MXXX,27,4,0.0,2,1,0,112220.82,0,0,3,SXXXXX,569,9080725.0,8662989.0,0
14203387,2886681,sXXXXXXXXXXXX,704,GXXXXXX,FXXXXX,50,8,104298.04,2,1,0,105542.58,0,0,5,DXXXXXX,598,1.4203387E7,2886681.0,4
7138908,11576849,sXXXXXXXXXXXX,847,GXXXXXX,FXXXXX,64,6,117911.68,1,1,0,148572.41,1,0,3,DXXXXXX,254,7138908.0,1.1576849E7,4
8721723,9676479,sXXXXXXXXXXXX,471,GXXXXXX,FXXXXX,52,8,0.0,2,1,0,133401.19,0,0,2,DXXXXXX,409,8721723.0,9676479.0,4
5817576,12213804,sXXXXXXXXXXXX,522,GXXXXXX,FXXXXX,56,8,101934.81,2,1,0,16064.45,1,0,2,PXXXXXXX,321,5817576.0,1.2213804E7,1
12104870,7105771,sXXXXXXXXXXXX,800,FXXXXX,FXXXXX,46,4,0.0,2,1,0,163320.64,0,0,4,SXXXXX,564,1.210487E7,7105771.0,3
11256781,12058672,sXXXXXXXXXXXX,531,FXXXXX,FXXXXX,40,6,116266.62,1,0,0,13609.88,1,0,4,PXXXXXXX,687,1.1256781E7,1.2058672E7,2
3675518,15184808,sXXXXXXXXXXXX,582,FXXXXX,FXXXXX,55,10,159197.96,1,0,0,51416.17,1,0,3,PXXXXXXX,824,3675518.0,1.5184808E7,2
8256396,11633318,sXXXXXXXXXXXX,542,SXXXX,MXXX,32,4,0.0,2,1,0,119071.55,0,0,3,PXXXXXXX,368,8256396.0,1.1633318E7,0
5680022,12877277,sXXXXXXXXXXXX,548,FXXXXX,MXXX,28,5,0.0,2,1,0,43884.97,0,0,1,DXXXXXX,349,5680022.0,1.2877277E7,3
10171694,351709,sXXXXXXXXXXXX,697,FXXXXX,MXXX,31,8,118366.91,2,0,0,111552.27,0,0,2,SXXXXX,473,1.0171694E7,351709.0,3
817577,2224920,sXXXXXXXXXXXX,573,SXXXX,MXXX,28,7,894.49,2,1,0,83130.9,0,0,1,GXXX,294,817577.0,2224920.0,0
6001322,1739824,sXXXXXXXXXXXX,631,SXXXX,FXXXXX,65,9,113169.39,1,0,0,32696.54,0,0,2,SXXXXX,903,6001322.0,1739824.0,0
10884243,15790416,sXXXXXXXXXXXX,591,FXXXXX,FXXXXX,65,6,0.0,1,0,0,58593.38,1,0,3,PXXXXXXX,787,1.0884243E7,1.5790416E7,2
8716241,1798396,sXXXXXXXXXXXX,587,GXXXXXX,FXXXXX,34,7,0.0,1,0,0,136756.87,0,0,2,GXXX,431,8716241.0,1798396.0,1
1425296,6980033,sXXXXXXXXXXXX,561,FXXXXX,FXXXXX,25,9,111720.47,1,0,0,94890.55,0,0,5,SXXXXX,846,1425296.0,6980033.0,3
9575359,4884722,sXXXXXXXXXXXX,529,SXXXX,FXXXXX,48,3,115973.25,1,0,0,49103.98,0,0,3,PXXXXXXX,896,9575359.0,4884722.0,0
4862792,6949170,sXXXXXXXXXXXX,571,FXXXXX,MXXX,34,9,0.0,1,0,0,159554.14,0,0,2,DXXXXXX,404,4862792.0,6949170.0,3
5065372,147435,sXXXXXXXXXXXX,724,FXXXXX,FXXXXX,45,1,0.0,2,1,0,183314.24,0,0,3,PXXXXXXX,625,5065372.0,147435.0,3
12985918,15635203,sXXXXXXXXXXXX,452,GXXXXXX,FXXXXX,63,5,117709.49,1,0,0,156502.29,1,0,5,GXXX,443,1.2985918E7,1.5635203E7,1
4039675,12139924,sXXXXXXXXXXXX,575,GXXXXXX,FXXXXX,52,2,124174.09,1,0,0,79114.33,1,0,2,DXXXXXX,813,4039675.0,1.2139924E7,4
10866741,7081052,sXXXXXXXXXXXX,770,FXXXXX,FXXXXX,35,1,111863.98,1,0,0,107223.96,0,0,3,PXXXXXXX,422,1.0866741E7,7081052.0,3
888052,8028462,sXXXXXXXXXXXX,561,FXXXXX,FXXXXX,43,2,1816.49,3,1,0,86305.38,1,0,3,DXXXXXX,330,888052.0,8028462.0,2
15835689,11297560,sXXXXXXXXXXXX,750,GXXXXXX,MXXX,40,1,119668.84,1,0,0,150476.25,1,0,2,DXXXXXX,458,1.5835689E7,1.129756E7,4
3424302,9313522,sXXXXXXXXXXXX,513,SXXXX,MXXX,48,8,223.27,2,1,0,87480.01,0,0,1,PXXXXXXX,886,3424302.0,9313522.0,0
4931045,11126912,sXXXXXXXXXXXX,626,GXXXXXX,FXXXXX,43,3,135477.58,1,1,0,178996.5,1,0,4,DXXXXXX,501,4931045.0,1.1126912E7,4
3356984,16638938,sXXXXXXXXXXXX,532,GXXXXXX,FXXXXX,41,3,128050.82,1,1,0,112875.96,0,0,1,PXXXXXXX,591,3356984.0,1.6638938E7,1
5971809,4482969,sXXXXXXXXXXXX,532,FXXXXX,FXXXXX,43,3,344.22,2,0,0,141476.95,0,0,5,SXXXXX,781,5971809.0,4482969.0,3
9813705,537864,sXXXXXXXXXXXX,597,GXXXXXX,FXXXXX,25,0,106831.29,2,1,0,137246.54,0,0,3,DXXXXXX,635,9813705.0,537864.0,4
2691780,560483,sXXXXXXXXXXXX,657,GXXXXXX,FXXXXX,57,4,98557.91,1,1,0,172468.9,0,0,1,DXXXXXX,500,2691780.0,560483.0,4
7891542,7384130,sXXXXXXXXXXXX,816,GXXXXXX,FXXXXX,41,0,105341.27,1,1,0,83641.3,0,0,4,SXXXXX,911,7891542.0,7384130.0,1
14338178,8255681,sXXXXXXXXXXXX,583,FXXXXX,MXXX,48,5,128473.76,2,1,0,24966.12,0,0,3,GXXX,794,1.4338178E7,8255681.0,3
5505931,11662475,sXXXXXXXXXXXX,777,FXXXXX,MXXX,53,10,44995.76,1,0,0,146992.31,0,0,5,DXXXXXX,855,5505931.0,1.1662475E7,3
1860362,14563047,sXXXXXXXXXXXX,719,SXXXX,MXXX,26,2,537.97,2,1,0,166157.18,0,0,5,GXXX,212,1860362.0,1.4563047E7,0
3695023,7530522,sXXXXXXXXXXXX,619,FXXXXX,FXXXXX,35,10,0.0,3,1,0,32660.09,1,0,2,PXXXXXXX,266,3695023.0,7530522.0,2
3052226,10152378,sXXXXXXXXXXXX,686,FXXXXX,FXXXXX,28,5,1051.81,2,0,0,166659.81,0,0,2,PXXXXXXX,795,3052226.0,1.0152378E7,3
13537618,14746544,sXXXXXXXXXXXX,583,FXXXXX,FXXXXX,47,6,1136.72,3,0,0,12889.12,1,0,4,PXXXXXXX,287,1.3537618E7,1.4746544E7,2
3187373,4128081,sXXXXXXXXXXXX,609,FXXXXX,FXXXXX,64,8,112569.95,2,1,0,5144.27,1,0,5,GXXX,531,3187373.0,4128081.0,2
8431423,14672936,sXXXXXXXXXXXX,593,FXXXXX,FXXXXX,33,8,1119.71,2,0,0,75174.87,0,0,4,PXXXXXXX,296,8431423.0,1.4672936E7,3
11047660,8656250,sXXXXXXXXXXXX,762,SXXXX,MXXX,54,4,114139.79,1,1,0,100681.02,0,0,1,DXXXXXX,847,1.104766E7,8656250.0,0
9066107,8280201,sXXXXXXXXXXXX,624,GXXXXXX,MXXX,51,9,112129.53,1,0,0,53188.99,1,0,4,DXXXXXX,649,9066107.0,8280201.0,4
4352817,4224647,sXXXXXXXXXXXX,765,FXXXXX,FXXXXX,62,6,90978.23,4,1,0,35500.69,1,0,3,PXXXXXXX,436,4352817.0,4224647.0,2
12242437,1599889,sXXXXXXXXXXXX,590,GXXXXXX,FXXXXX,25,9,118614.17,2,0,0,189035.3,0,0,2,DXXXXXX,666,1.2242437E7,1599889.0,4
5172940,14906102,sXXXXXXXXXXXX,588,FXXXXX,MXXX,43,8,1074.28,1,0,0,35847.63,0,0,5,DXXXXXX,596,5172940.0,1.4906102E7,3
1514200,3465575,sXXXXXXXXXXXX,674,FXXXXX,FXXXXX,56,5,952.31,1,0,0,64859.9,1,0,1,DXXXXXX,866,1514200.0,3465575.0,2
15430068,13532001,sXXXXXXXXXXXX,804,FXXXXX,FXXXXX,35,1,115958.35,2,1,0,61535.29,0,0,5,DXXXXXX,641,1.5430068E7,1.3532001E7,3
7395643,6195673,sXXXXXXXXXXXX,608,FXXXXX,MXXX,34,3,105675.22,1,0,0,19014.62,0,0,3,DXXXXXX,676,7395643.0,6195673.0,3
6879160,6570347,sXXXXXXXXXXXX,521,GXXXXXX,FXXXXX,25,8,103294.95,1,1,0,110837.89,0,0,5,DXXXXXX,684,6879160.0,6570347.0,4
12031873,5599795,sXXXXXXXXXXXX,674,FXXXXX,FXXXXX,27,8,0.0,2,0,0,91212.71,0,0,3,PXXXXXXX,635,1.2031873E7,5599795.0,3
12840167,15190318,sXXXXXXXXXXXX,685,SXXXX,FXXXXX,22,8,130381.34,2,1,0,153642.48,0,0,3,SXXXXX,886,1.2840167E7,1.5190318E7,0
890738,10820919,sXXXXXXXXXXXX,615,SXXXX,MXXX,49,2,133890.03,1,0,0,55156.77,1,0,3,GXXX,959,890738.0,1.0820919E7,0
814553,12774619,sXXXXXXXXXXXX,813,FXXXXX,MXXX,48,8,0.0,1,1,0,50107.03,0,0,3,DXXXXXX,371,814553.0,1.2774619E7,3
11354080,12459265,sXXXXXXXXXXXX,850,SXXXX,MXXX,25,4,1044.87,2,1,0,28398.95,0,0,4,GXXX,387,1.135408E7,1.2459265E7,0
5496841,211279,sXXXXXXXXXXXX,690,SXXXX,FXXXXX,40,1,99992.39,2,0,0,67404.13,0,0,5,PXXXXXXX,858,5496841.0,211279.0,0
9833310,2644254,sXXXXXXXXXXXX,721,FXXXXX,FXXXXX,36,4,138033.44,1,1,0,151174.68,0,0,3,SXXXXX,691,9833310.0,2644254.0,3
580210,7086006,sXXXXXXXXXXXX,626,SXXXX,FXXXXX,51,10,0.0,1,0,0,128945.0,0,0,5,SXXXXX,902,580210.0,7086006.0,0
2933688,7748894,sXXXXXXXXXXXX,792,FXXXXX,FXXXXX,55,4,0.0,3,0,0,75841.35,1,0,4,DXXXXXX,846,2933688.0,7748894.0,2
16710173,11919144,sXXXXXXXXXXXX,665,FXXXXX,MXXX,53,5,112189.28,2,0,0,41172.29,0,0,3,DXXXXXX,811,1.6710173E7,1.1919144E7,3
14445123,9406025,sXXXXXXXXXXXX,711,FXXXXX,FXXXXX,62,9,122595.55,1,1,0,47414.03,1,0,3,DXXXXXX,734,1.4445123E7,9406025.0,2
7804669,2073199,sXXXXXXXXXXXX,621,FXXXXX,FXXXXX,45,5,0.0,1,0,0,53271.74,1,0,4,PXXXXXXX,864,7804669.0,2073199.0,2
16159233,2827884,sXXXXXXXXXXXX,803,FXXXXX,MXXX,30,3,50225.95,1,0,0,52396.52,0,0,3,GXXX,451,1.6159233E7,2827884.0,3
6724998,3329212,sXXXXXXXXXXXX,543,FXXXXX,MXXX,35,5,767.65,2,0,0,13203.29,0,0,3,GXXX,261,6724998.0,3329212.0,3
3489111,704904,sXXXXXXXXXXXX,512,GXXXXXX,FXXXXX,51,9,86834.35,1,0,0,92526.42,1,0,4,DXXXXXX,911,3489111.0,704904.0,4
